longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,location
145,-37.78,2022,4,4,2022-04-04,18.6,25,14.4,25,31.6 m,1,26,2.3,26,1.7,26,1.6,26,2.1,26,1.7,25,1.7,26,1.7,25,1.8,26,2024-10-27,1014.8,25,5.9,42,1.4,25,70.5,26,92.1,26,15.1,5,26,25,Alphington
145,-37.78,2022,4,5,2022-04-05,20.2,25,10.5,25,31.6 m,1.8,26,2.7,26,2.3,26,2.1,26,2.6,26,2.5,25,2.3,26,2.5,25,2.4,26,2024-10-27,1018.5,25,12.3,42,0,25,59.6,26,100,26,14.1,6.2,26,25,Alphington
145,-37.78,2022,4,6,2022-04-06,22.4,25,13.1,25,31.6 m,1.3,26,3.3,26,2.3,26,2.3,26,3.1,26,2.2,25,2.3,26,2.2,25,2.6,26,2024-10-27,1019.4,25,11.2,42,1.3,25,56.1,26,100,26,15.2,8.3,26,25,Alphington
145,-37.78,2022,4,7,2022-04-07,23.3,25,10.7,25,31.6 m,2,26,3.3,26,2.7,26,2.5,26,3.2,26,2.9,25,2.7,26,2.9,25,2.9,26,2024-10-27,1024,25,13.8,42,0,25,52.8,26,100,26,15.1,8.5,26,25,Alphington
145,-37.78,2022,4,8,2022-04-08,24,25,12.1,25,31.6 m,1.7,26,3.8,26,2.7,26,2.7,26,3.5,26,2.8,25,2.8,26,2.8,25,3,26,2024-10-27,1025,25,13.9,42,0,25,51,26,100,26,15.2,9.7,26,25,Alphington
145,-37.78,2022,4,9,2022-04-09,25.5,25,15.4,25,31.6 m,0.6,26,3.7,26,2.2,26,2.6,26,3.5,26,2.5,25,2.2,26,2.5,25,3.1,26,2024-10-27,1021.9,25,9.3,42,0.1,25,50.9,26,94.9,26,16.6,11.4,26,25,Alphington
145,-37.78,2022,4,10,2022-04-10,26.9,25,15.3,25,31.6 m,1.8,26,4.9,26,3.3,26,3.2,26,4.2,26,3.7,25,3.3,26,3.7,25,3.6,26,2024-10-27,1018.8,25,15.3,42,0,25,48,26,97.8,26,17,12.8,26,25,Alphington
145,-37.78,2022,4,11,2022-04-11,19,25,13.9,25,31.6 m,0.7,26,2.7,26,1.7,26,1.8,26,2.5,26,2.5,25,1.7,26,2.5,25,2.1,26,2024-10-27,1021.8,25,7.8,42,1,25,64.2,26,88.8,26,14.1,6.2,26,25,Alphington
145,-37.78,2022,4,12,2022-04-12,17.9,25,11.7,25,31.6 m,0.4,26,2.4,26,1.4,26,2.1,26,2.9,26,3.3,25,1.4,26,3.3,25,2.3,26,2024-10-27,1024.6,25,7.5,42,0.1,25,53.2,26,79.3,26,10.9,7.7,26,25,Alphington
145,-37.78,2022,4,13,2022-04-13,21,25,10.8,25,31.6 m,1.8,26,3.3,26,2.6,26,2.3,26,3,26,1.3,25,2.6,26,1.3,25,2.7,26,2024-10-27,1025.8,25,14.3,42,0,25,55.1,26,100,26,13.7,7.5,26,25,Alphington
145,-37.78,2022,4,14,2022-04-14,25.1,25,8.9,25,31.6 m,0.9,26,3.8,26,2.3,26,2.7,26,3.8,26,4.1,25,2.4,26,4.1,25,3.4,26,2024-10-27,1025.6,25,12.6,42,0,25,41.4,26,100,26,13.2,11.7,26,25,Alphington
145,-37.78,2022,4,15,2022-04-15,26.4,25,12.9,25,31.6 m,0.4,26,4,26,2.2,26,3,26,4.4,26,3.2,25,2.2,26,3.2,25,3.8,26,2024-10-27,1021.7,25,10.7,42,0,25,38.4,26,88.8,26,13.2,14.9,26,25,Alphington
145,-37.78,2022,4,16,2022-04-16,28.7,25,15,25,31.6 m,0.3,26,5,26,2.7,26,3.5,26,5.1,26,3,25,2.7,26,3,25,4.4,26,2024-10-27,1021,25,12.5,42,0,25,35.3,26,81.6,26,13.9,18.3,26,25,Alphington
145,-37.78,2022,4,17,2022-04-17,28.4,25,14.6,25,31.6 m,0.2,26,5.2,26,2.7,26,3.7,26,5.5,26,5,25,2.7,26,5,25,4.7,26,2024-10-27,1015.2,25,13.1,42,0,25,30,26,69.8,26,11.6,20,26,25,Alphington
145,-37.78,2022,4,18,2022-04-18,17.4,25,15.9,25,31.6 m,0.8,26,0.8,26,0.8,26,0.8,26,0.9,26,1.4,25,0.8,26,1.4,25,1.1,26,2024-10-27,1015.3,25,2.8,42,10.8,25,89.6,26,98.6,26,17.8,1.6,26,25,Alphington
145,-37.78,2022,4,19,2022-04-19,15.6,25,14.7,25,31.6 m,0.4,26,0.4,26,0.4,26,0.5,26,0.5,26,1.1,25,0.3,26,1.1,25,0.9,26,2024-10-27,1013,25,2.1,42,18,25,96.5,26,100,26,17.1,0.4,26,25,Alphington
145,-37.78,2022,4,20,2022-04-20,19.7,25,8.3,25,31.6 m,0.7,26,2.2,26,1.4,26,1.7,26,2.3,26,1.1,25,1.4,26,1.1,25,2.2,26,2024-10-27,1016.9,25,7.2,42,10.5,25,54.1,26,100,26,12.4,6.8,26,25,Alphington
145,-37.78,2022,4,21,2022-04-21,17.1,25,11.4,25,31.6 m,1.3,26,1.9,26,1.6,26,1.3,26,1.7,26,2.6,25,1.6,26,2.6,25,1.7,26,2024-10-27,1026.5,25,6.8,42,0.4,25,70.3,26,100,26,13.7,4.1,26,25,Alphington
145,-37.78,2022,4,22,2022-04-22,18.3,25,7.2,25,31.6 m,0.5,26,3.6,26,2,26,2.3,26,3.3,26,2.6,25,2,26,2.6,25,2.8,26,2024-10-27,1031.8,25,13,42,0.2,25,41.4,26,85.7,26,8.7,8.9,26,25,Alphington
145,-37.78,2022,4,23,2022-04-23,18.6,25,7.1,25,31.6 m,1.3,26,3,26,2.2,26,2,26,2.7,26,1.6,25,2.2,26,1.6,25,2.6,26,2024-10-27,1032.8,25,13.6,42,0,25,50.4,26,100,26,10.8,7.1,26,25,Alphington
145,-37.78,2022,4,24,2022-04-24,18.2,25,7.7,25,31.6 m,1.5,26,2.2,26,1.9,26,1.7,26,2.2,26,1.6,25,1.9,26,1.6,25,2.2,26,2024-10-27,1034.4,25,11.9,42,0,25,58.4,26,100,26,12.2,5.5,26,25,Alphington
145,-37.78,2022,4,25,2022-04-25,23.9,25,6.8,25,31.6 m,0.6,26,3.7,26,2.2,26,2.6,26,3.7,26,3,25,2.2,26,3,25,3.4,26,2024-10-27,1029.4,25,12.9,42,0,25,38.4,26,100,26,11.4,11.4,26,25,Alphington
145,-37.78,2022,4,26,2022-04-26,22.9,25,7.8,25,31.6 m,0.8,26,2.8,26,1.8,26,2.1,26,3,26,1.4,25,1.8,26,1.4,25,2.9,26,2024-10-27,1023.1,25,10.7,42,0,25,46.6,26,100,26,13,9.1,26,25,Alphington
145,-37.78,2022,4,27,2022-04-27,21.9,25,13.3,25,31.6 m,0.6,26,2.3,26,1.5,26,1.8,26,2.5,26,1.6,25,1.5,26,1.6,25,2.4,26,2024-10-27,1017.9,25,7.6,42,0,25,57.9,26,99.6,26,15.2,7.8,26,25,Alphington
145,-37.78,2022,4,28,2022-04-28,22,25,15.5,25,31.6 m,0.9,26,2.3,26,1.6,26,1.6,26,2.2,26,1.5,25,1.6,26,1.5,25,2.1,26,2024-10-27,1015.7,25,7.2,42,0,25,65.8,26,98.9,26,17.4,6.5,26,25,Alphington
145,-37.78,2022,4,29,2022-04-29,20.9,25,16.6,25,31.6 m,0.7,26,2.4,26,1.5,26,1.6,26,2.2,26,1.9,25,1.5,26,1.9,25,1.9,26,2024-10-27,1017.7,25,4.8,42,0.1,25,67.6,26,88.5,26,16.7,6.4,26,25,Alphington
145,-37.78,2022,4,30,2022-04-30,17.9,25,11.2,25,31.6 m,0.4,26,2.4,26,1.4,26,2,26,2.9,26,2.4,25,1.4,26,2.4,25,2.4,26,2024-10-27,1018.2,25,8.6,42,34.4,25,51.2,26,79,26,10.5,7.9,26,25,Alphington
145,-37.78,2022,5,1,2022-05-01,19.6,25,11.4,25,31.6 m,0.4,26,2.6,26,1.5,26,2,26,2.9,26,2.2,25,1.5,26,2.2,25,2.1,26,2024-10-27,1022.9,25,9.3,42,0,25,50.4,26,85.4,26,11.5,8.6,26,25,Alphington
145,-37.78,2022,5,2,2022-05-02,22,25,13.3,25,31.6 m,0.4,26,2.9,26,1.6,26,2.2,26,3.1,26,3,25,1.6,26,3,25,2.3,26,2024-10-27,1022.7,25,9.3,42,0,25,50.3,26,87.1,26,13.3,9.8,26,25,Alphington
145,-37.78,2022,5,3,2022-05-03,20.7,25,11.1,25,31.6 m,0.6,26,3.3,26,1.9,26,2,26,2.9,26,3,25,1.9,26,3,25,2.1,26,2024-10-27,1019.1,25,11.7,42,0,25,51.2,26,94.7,26,12.5,8.5,26,25,Alphington
145,-37.78,2022,5,4,2022-05-04,16.1,25,12.4,25,31.6 m,0.5,26,1.6,26,1,26,1.5,26,2.2,26,1.4,25,1,26,1.4,25,1.5,26,2024-10-27,1014.1,25,5.2,42,0,25,62.9,26,79.9,26,11.5,5.7,26,25,Alphington
145,-37.78,2022,5,5,2022-05-05,14.2,25,5.9,25,31.6 m,0.7,26,2.1,26,1.4,26,1.4,26,2,26,1.9,25,1.4,26,1.9,25,1.6,26,2024-10-27,1017.2,25,10.5,42,0.6,25,56.8,26,99.1,26,9.2,4.9,26,25,Alphington
145,-37.78,2022,5,6,2022-05-06,15.1,25,4.3,25,31.6 m,0.6,26,2.1,26,1.3,26,1.5,26,2.2,26,2.2,25,1.3,26,2.2,25,1.7,26,2024-10-27,1017.5,25,10.2,42,0.1,25,50.1,26,100,26,8.6,5.8,26,25,Alphington
145,-37.78,2022,5,7,2022-05-07,15.3,25,8.2,25,31.6 m,0.5,26,1.4,26,0.9,26,1.4,26,2,26,1.4,25,0.9,26,1.4,25,1.5,26,2024-10-27,1017.7,25,5.4,42,1.5,25,58.7,26,93.9,26,10.2,5.3,26,25,Alphington
145,-37.78,2022,5,8,2022-05-08,16,25,10.1,25,31.6 m,0.6,26,1.6,26,1.1,26,1.4,26,1.9,26,1.2,25,1.1,26,1.2,25,1.5,26,2024-10-27,1025.9,25,7.5,42,0.2,25,63.8,26,93.9,26,11.6,4.9,26,25,Alphington
145,-37.78,2022,5,9,2022-05-09,16.8,25,7,25,31.6 m,1.2,26,1.8,26,1.5,26,1.3,26,1.8,26,1.8,25,1.5,26,1.8,25,1.6,26,2024-10-27,1030.2,25,10.8,42,0.4,25,60.7,26,100,26,11.6,4.7,26,25,Alphington
145,-37.78,2022,5,10,2022-05-10,19,25,5,25,31.6 m,0.6,26,2.5,26,1.6,26,1.8,26,2.6,26,1,25,1.6,26,1,25,2.1,26,2024-10-27,1031.9,25,11.2,42,0.1,25,45.5,26,100,26,10,7.6,26,25,Alphington
145,-37.78,2022,5,11,2022-05-11,17.7,25,8.2,25,31.6 m,1.2,26,1.3,26,1.2,26,1,26,1.4,26,0.7,25,1.2,26,0.7,25,1.4,26,2024-10-27,1028.4,25,5.6,42,0,25,65.2,26,100,26,13.2,4.2,26,25,Alphington
145,-37.78,2022,5,12,2022-05-12,19.1,25,12,25,31.6 m,1.4,26,1.4,26,1.4,26,1.1,26,1.4,26,0.4,25,1.4,26,0.4,25,1.4,26,2024-10-27,1020.4,25,8.9,42,0,25,72.4,26,100,26,16,3.8,26,25,Alphington
145,-37.78,2022,5,13,2022-05-13,17.9,25,13.8,25,31.6 m,1.1,26,1.1,26,1.1,26,0.8,26,1,26,0.7,25,1.1,26,0.7,25,1,26,2024-10-27,1017.5,25,3.9,42,0.6,25,81.5,26,100,26,16.7,2.5,26,25,Alphington
145,-37.78,2022,5,14,2022-05-14,18.3,25,14.3,25,31.6 m,0.7,26,0.7,26,0.7,26,1,26,1.3,26,1.4,25,0.6,26,1.4,25,1.2,26,2024-10-27,1012.6,25,1.9,42,0.1,25,75.6,26,97.6,26,15.9,3.8,26,25,Alphington
145,-37.78,2022,5,15,2022-05-15,21.5,25,13.8,25,31.6 m,0.6,26,2.5,26,1.6,26,1.7,26,2.4,26,2.9,25,1.6,26,2.9,25,1.9,26,2024-10-27,1012.3,25,9.6,42,1.4,25,59.3,26,96.4,26,15.2,7.6,26,25,Alphington
145,-37.78,2022,5,16,2022-05-16,16.1,25,11.5,25,31.6 m,0.5,26,1.3,26,0.9,26,1.4,26,2,26,2.4,25,0.9,26,2.4,25,1.5,26,2024-10-27,1013.7,25,6,42,2.3,25,63.4,26,85.5,26,11.6,5.4,26,25,Alphington
145,-37.78,2022,5,17,2022-05-17,15.7,25,8.1,25,31.6 m,0.4,26,1.7,26,1.1,26,1.5,26,2.3,26,1.1,25,1.1,26,1.1,25,1.7,26,2024-10-27,1019.2,25,8.4,42,3.1,25,52.2,26,86.2,26,9.3,6.5,26,25,Alphington
145,-37.78,2022,5,18,2022-05-18,15.3,25,10.1,25,31.6 m,0.4,26,1.8,26,1.1,26,1.6,26,2.3,26,1.7,25,1.1,26,1.7,25,1.7,26,2024-10-27,1019.9,25,8.3,42,0,25,55.8,26,78.5,26,9.7,6.3,26,25,Alphington
145,-37.78,2022,5,19,2022-05-19,14.6,25,7.8,25,31.6 m,0.5,26,1,26,0.8,26,1.2,26,1.7,26,1.1,25,0.8,26,1.1,25,1.4,26,2024-10-27,1029,25,6.1,42,0.5,25,60.8,26,95.5,26,10.1,4.8,26,25,Alphington
145,-37.78,2022,5,20,2022-05-20,15.5,25,9.6,25,31.6 m,0.3,26,1.1,26,0.7,26,1.5,26,2.3,26,1.2,25,0.7,26,1.2,25,1.6,26,2024-10-27,1034.5,25,4.8,42,0,25,54.5,26,80.4,26,9.6,6.4,26,25,Alphington
145,-37.78,2022,5,21,2022-05-21,15.6,25,3.4,25,31.6 m,0.6,26,1.9,26,1.3,26,1.4,26,2.1,26,0.9,25,1.3,26,0.9,25,1.8,26,2024-10-27,1035,25,10.3,42,0,25,47.4,26,100,26,8.4,6.1,26,25,Alphington
145,-37.78,2022,5,22,2022-05-22,14.1,25,5.9,25,31.6 m,0.9,26,0.9,26,0.9,26,0.8,26,1,26,1,25,0.9,26,1,25,1.2,26,2024-10-27,1031.7,25,7.7,42,0,25,69.7,26,100,26,11.2,2.9,26,25,Alphington
145,-37.78,2022,5,23,2022-05-23,17.8,25,6.4,25,31.6 m,0.7,26,1.8,26,1.2,26,1.3,26,2,26,1.4,25,1.2,26,1.4,25,1.8,26,2024-10-27,1030.5,25,9.7,42,0,25,53.5,26,100,26,10.9,6.1,26,25,Alphington
145,-37.78,2022,5,24,2022-05-24,20.2,25,3.3,25,31.6 m,0.6,26,2,26,1.3,26,1.6,26,2.4,26,1.2,25,1.3,26,1.2,25,2.1,26,2024-10-27,1029.3,25,10.1,42,0,25,43.5,26,100,26,10.3,7.8,26,25,Alphington
145,-37.78,2022,5,25,2022-05-25,19.5,25,5.8,25,31.6 m,0.4,26,1.7,26,1,26,1.7,26,2.7,26,1.6,25,1,26,1.6,25,2.1,26,2024-10-27,1023.4,25,8.3,42,0,25,42.4,26,100,26,9.6,8.7,26,25,Alphington
145,-37.78,2022,5,26,2022-05-26,16.3,25,8.6,25,31.6 m,0.8,26,0.8,26,0.8,26,0.7,26,0.8,26,1.4,25,0.7,26,1.4,25,1.1,26,2024-10-27,1016.9,25,4.2,42,0.3,25,74,26,100,26,13.7,2.7,26,25,Alphington
145,-37.78,2022,5,27,2022-05-27,16.6,25,11.6,25,31.6 m,0.7,26,1.1,26,0.9,26,1,26,1.4,26,0.8,25,0.9,26,0.8,25,1.3,26,2024-10-27,1019.7,25,6.9,42,3.6,25,71.5,26,98.9,26,13.5,3.9,26,25,Alphington
145,-37.78,2022,5,28,2022-05-28,15.1,25,6.6,25,31.6 m,0.8,26,0.8,26,0.8,26,0.9,26,1.2,26,1.4,25,0.8,26,1.4,25,1.3,26,2024-10-27,1015.6,25,7.1,42,0,25,65.9,26,100,26,11.3,3.6,26,25,Alphington
145,-37.78,2022,5,29,2022-05-29,16.1,25,5.3,25,31.6 m,0.5,26,1.4,26,0.9,26,1.3,26,1.9,26,1.4,25,0.9,26,1.4,25,1.7,26,2024-10-27,1010.5,25,8.3,42,0,25,51.9,26,100,26,9.5,5.9,26,25,Alphington
145,-37.78,2022,5,30,2022-05-30,11.1,25,5.4,25,31.6 m,0.6,26,0.6,26,0.6,26,0.8,26,1.1,26,1.1,25,0.6,26,1.1,25,1.1,26,2024-10-27,994.1,25,3.5,42,0.6,25,70.4,26,100,26,9.3,2.7,26,25,Alphington
145,-37.78,2022,5,31,2022-05-31,11.1,25,7.1,25,31.6 m,0.4,26,0.8,26,0.6,26,1.1,26,1.6,26,1.4,25,0.6,26,1.4,25,1.3,26,2024-10-27,994.5,25,5.4,42,10.6,25,62.9,26,82.3,26,8.3,4.1,26,25,Alphington
145,-37.78,2022,6,1,2022-06-01,11.9,25,5.8,25,31.6 m,0.8,26,0.8,26,0.8,26,0.7,26,0.9,26,0.6,25,0.8,26,0.6,25,0.9,26,2024-10-27,1007.5,25,4.5,42,2.9,25,73.3,26,100,26,10.2,2.4,26,25,Alphington
145,-37.78,2022,6,2,2022-06-02,12.8,25,4,25,31.6 m,0.6,26,1.2,26,0.9,26,1.1,26,1.6,26,1.5,25,0.9,26,1.5,25,1.3,26,2024-10-27,1021.7,25,8.6,42,9.1,25,56.2,26,100,26,8.3,4.5,26,25,Alphington
145,-37.78,2022,6,3,2022-06-03,12.6,25,5.4,25,31.6 m,0.5,26,0.9,26,0.7,26,1.1,26,1.6,26,1.3,25,0.7,26,1.3,25,1.2,26,2024-10-27,1014.9,25,7,42,0,25,59,26,95.9,26,8.6,4.3,26,25,Alphington
145,-37.78,2022,6,4,2022-06-04,14.8,25,8.4,25,31.6 m,0.5,26,1.1,26,0.8,26,1.2,26,1.8,26,2,25,0.8,26,2,25,1.3,26,2024-10-27,1008.8,25,6.9,42,0,25,60,26,91.7,26,10.1,5.1,26,25,Alphington
145,-37.78,2022,6,5,2022-06-05,13.6,25,10.2,25,31.6 m,0.4,26,0.9,26,0.6,26,1.2,26,1.8,26,1.8,25,0.6,26,1.8,25,1.2,26,2024-10-27,1001,25,4.1,42,0.2,25,64.9,26,81.2,26,10.1,4.6,26,25,Alphington
145,-37.78,2022,6,6,2022-06-06,13.4,25,7.6,25,31.6 m,0.4,26,1.1,26,0.8,26,1.2,26,1.9,26,0.9,25,0.8,26,0.9,25,1.3,26,2024-10-27,1003.6,25,7.2,42,2.1,25,57.3,26,84.4,26,8.8,5.2,26,25,Alphington
145,-37.78,2022,6,7,2022-06-07,11.7,25,6.4,25,31.6 m,0.6,26,0.6,26,0.6,26,0.8,26,1.1,26,1.3,25,0.6,26,1.3,25,1,26,2024-10-27,1009.5,25,6.3,42,6,25,69.9,26,99.9,26,9.6,3,26,25,Alphington
145,-37.78,2022,6,8,2022-06-08,12.8,25,6.7,25,31.6 m,0.6,26,0.8,26,0.7,26,0.9,26,1.4,26,1.9,25,0.7,26,1.9,25,1.1,26,2024-10-27,1018.2,25,6.9,42,3.2,25,65,26,97.9,26,9.6,3.8,26,25,Alphington
145,-37.78,2022,6,9,2022-06-09,13.4,25,8.5,25,31.6 m,0.4,26,0.7,26,0.6,26,1,26,1.5,26,1.2,25,0.6,26,1.2,25,1.1,26,2024-10-27,1016.2,25,5,42,0.2,25,66.4,26,92,26,10.2,4,26,25,Alphington
145,-37.78,2022,6,10,2022-06-10,14,25,9.3,25,31.6 m,0.6,26,0.9,26,0.8,26,0.9,26,1.4,26,1.4,25,0.8,26,1.4,25,1.1,26,2024-10-27,1017.8,25,7.2,42,0.2,25,69.5,26,94.8,26,11.1,3.7,26,25,Alphington
145,-37.78,2022,6,11,2022-06-11,12.8,25,8.4,25,31.6 m,0.3,26,1,26,0.6,26,1.3,26,2,26,1.4,25,0.6,26,1.4,25,1.3,26,2024-10-27,1019.7,25,5.6,42,0.3,25,57.5,26,77.2,26,8.5,5.2,26,25,Alphington
145,-37.78,2022,6,12,2022-06-12,13.4,25,9.5,25,31.6 m,0.7,26,0.7,26,0.7,26,0.9,26,1.2,26,1.1,25,0.7,26,1.1,25,1,26,2024-10-27,1018.4,25,6.5,42,0,25,73.6,26,95.2,26,11.3,3.1,26,25,Alphington
145,-37.78,2022,6,13,2022-06-13,13.2,25,8.5,25,31.6 m,0.7,26,0.7,26,0.7,26,0.7,26,1,26,1,25,0.7,26,1,25,0.9,26,2024-10-27,1023.7,25,6.5,42,3.3,25,75.8,26,100,26,11.5,2.5,26,25,Alphington
145,-37.78,2022,6,14,2022-06-14,13.5,25,5.4,25,31.6 m,0.6,26,0.8,26,0.7,26,1,26,1.5,26,1.5,25,0.7,26,1.5,25,1.2,26,2024-10-27,1022.5,25,6.9,42,2.3,25,59.5,26,100,26,9.2,4.3,26,25,Alphington
145,-37.78,2022,6,15,2022-06-15,13.6,25,9.5,25,31.6 m,0.2,26,1.1,26,0.7,26,1.4,26,2.1,26,2.1,25,0.6,26,2.1,25,1.4,26,2024-10-27,1014.1,25,5.6,42,0,25,56.5,26,74.2,26,8.8,5.8,26,25,Alphington
145,-37.78,2022,6,16,2022-06-16,14.5,25,10.3,25,31.6 m,0.7,26,0.7,26,0.7,26,0.7,26,0.8,26,1.3,25,0.7,26,1.3,25,0.9,26,2024-10-27,1015.1,25,6.2,42,0.2,25,80.6,26,100,26,13.3,2.1,26,25,Alphington
145,-37.78,2022,6,17,2022-06-17,14.1,25,10.1,25,31.6 m,0.7,26,0.7,26,0.7,26,0.7,26,0.9,26,0.7,25,0.7,26,0.7,25,0.9,26,2024-10-27,1023.7,25,7,42,4.9,25,79,26,100,26,12.7,2.4,26,25,Alphington
145,-37.78,2022,6,18,2022-06-18,16.1,25,7.1,25,31.6 m,0.6,26,1.4,26,1,26,1.1,26,1.7,26,0.9,25,1,26,0.9,25,1.4,26,2024-10-27,1028.1,25,8.9,42,0.4,25,57.4,26,100,26,10.5,5.3,26,25,Alphington
145,-37.78,2022,6,19,2022-06-19,16,25,3.1,25,31.6 m,0.6,26,1.3,26,0.9,26,1.1,26,1.7,26,1.1,25,0.9,26,1.1,25,1.5,26,2024-10-27,1027.2,25,8.8,42,0.2,25,50.6,26,100,26,9.2,5.5,26,25,Alphington
145,-37.78,2022,6,20,2022-06-20,17.8,25,6.2,25,31.6 m,0.5,26,1,26,0.7,26,1.3,26,2,26,1.5,25,0.7,26,1.5,25,1.6,26,2024-10-27,1021,25,6.6,42,0,25,51.1,26,100,26,10.4,6.5,26,25,Alphington
145,-37.78,2022,6,21,2022-06-21,15.1,25,10.3,25,31.6 m,0.6,26,1.2,26,0.9,26,1.1,26,1.6,26,2.3,25,0.9,26,2.3,25,1.2,26,2024-10-27,1018.5,25,7.7,42,4.2,25,66.5,26,91.1,26,11.4,4.5,26,25,Alphington
145,-37.78,2022,6,22,2022-06-22,15.6,25,6.9,25,31.6 m,0.6,26,0.6,26,0.6,26,0.9,26,1.3,26,0.9,25,0.6,26,0.9,25,1.2,26,2024-10-27,1024.1,25,6,42,1.2,25,63.8,26,100,26,11.3,4.1,26,25,Alphington
145,-37.78,2022,6,23,2022-06-23,16,25,10.7,25,31.6 m,0.6,26,0.8,26,0.7,26,1,26,1.4,26,1.6,25,0.7,26,1.6,25,1.2,26,2024-10-27,1021.9,25,6.4,42,0.2,25,69.3,26,98,26,12.6,4.1,26,25,Alphington
145,-37.78,2022,6,24,2022-06-24,16.6,25,11.5,25,31.6 m,0.6,26,1.2,26,0.9,26,1.1,26,1.6,26,1.4,25,0.9,26,1.4,25,1.3,26,2024-10-27,1014.9,25,7.5,42,4.4,25,66.2,26,92.2,26,12.5,4.9,26,25,Alphington
145,-37.78,2022,6,25,2022-06-25,16.1,25,8.7,25,31.6 m,0.5,26,1.8,26,1.1,26,1.3,26,2,26,2.2,25,1.1,26,2.2,25,1.5,26,2024-10-27,1019.5,25,9.2,42,0.4,25,54.1,26,88.1,26,9.9,6.3,26,25,Alphington
145,-37.78,2022,6,26,2022-06-26,13,25,10,25,31.6 m,0.5,26,0.7,26,0.6,26,1,26,1.4,26,1.2,25,0.6,26,1.2,25,1.1,26,2024-10-27,1023.3,25,5.1,42,0.1,25,71.5,26,87.2,26,10.7,3.5,26,25,Alphington
145,-37.78,2022,6,27,2022-06-27,12.5,25,5.1,25,31.6 m,0.6,26,0.9,26,0.8,26,0.9,26,1.4,26,1.1,25,0.8,26,1.1,25,1.2,26,2024-10-27,1032.3,25,7.7,42,4.5,25,61.4,26,100,26,8.9,3.9,26,25,Alphington
145,-37.78,2022,6,28,2022-06-28,13.3,25,4.9,25,31.6 m,0.5,26,0.8,26,0.6,26,1,26,1.6,26,1.1,25,0.6,26,1.1,25,1.3,26,2024-10-27,1032.1,25,6.4,42,0.1,25,57,26,100,26,8.7,4.6,26,25,Alphington
145,-37.78,2022,6,29,2022-06-29,11.5,25,5.5,25,31.6 m,0.5,26,0.9,26,0.7,26,1,26,1.5,26,1.1,25,0.7,26,1.1,25,1.2,26,2024-10-27,1024.8,25,6.9,42,0,25,60.5,26,90.8,26,8.2,4.1,26,25,Alphington
145,-37.78,2022,6,30,2022-06-30,14.4,25,3.1,25,31.6 m,0.6,26,1.3,26,0.9,26,1.1,26,1.7,26,1.3,25,0.9,26,1.3,25,1.4,26,2024-10-27,1025.1,25,8.9,42,0,25,51.8,26,100,26,8.5,5.1,26,25,Alphington
145,-37.78,2022,7,1,2022-07-01,12.6,25,4.6,25,31.6 m,0.7,26,0.7,26,0.7,26,0.8,26,1.1,26,0.2,25,0.6,26,0.2,25,1,26,2024-10-27,1030.5,25,5.4,42,0,25,65.8,26,100,26,9.6,3.2,26,25,Alphington
145,-37.78,2022,7,2,2022-07-02,12.6,25,5.6,25,31.6 m,0.5,26,0.5,26,0.5,26,0.6,26,0.7,26,0.9,25,0.5,26,0.9,25,0.9,26,2024-10-27,1030.6,25,7.5,42,0,25,74.1,26,100,26,10.8,2.2,26,25,Alphington
145,-37.78,2022,7,3,2022-07-03,12.9,25,3.4,25,31.6 m,0.8,26,1.1,26,0.9,26,0.8,26,1.2,26,1.3,25,0.9,26,1.3,25,1.2,26,2024-10-27,1029.1,25,9,42,0,25,61.9,26,100,26,9.2,3.5,26,25,Alphington
145,-37.78,2022,7,4,2022-07-04,13.5,25,4.3,25,31.6 m,0.8,26,1.3,26,1.1,26,0.8,26,1.2,26,1.2,25,1.1,26,1.2,25,1.2,26,2024-10-27,1028.2,25,9.5,42,0,25,62.1,26,100,26,9.6,3.7,26,25,Alphington
145,-37.78,2022,7,5,2022-07-05,14.7,25,7.1,25,31.6 m,0.9,26,1.2,26,1.1,26,0.8,26,1.2,26,1.2,25,1.1,26,1.2,25,1.2,26,2024-10-27,1027.4,25,9.3,42,0.3,25,67.6,26,100,26,11.3,3.5,26,25,Alphington
145,-37.78,2022,7,6,2022-07-06,17.4,25,-0.1,25,31.6 m,0.5,26,1.6,26,1.1,26,1.5,26,2.3,26,1.3,25,1.1,26,1.3,25,2.1,26,2024-10-27,1023.1,25,9.6,42,0,25,38.8,26,100,26,7.7,7.3,26,25,Alphington
145,-37.78,2022,7,7,2022-07-07,13.8,25,4.5,25,31.6 m,0.8,26,0.8,26,0.8,26,0.7,26,1,26,1.3,25,0.8,26,1.3,25,1.1,26,2024-10-27,1018.4,25,7.8,42,0.2,25,66,26,100,26,10.4,3.1,26,25,Alphington
